v1,log_fc,ave_expr,t,p_value,adj_p_val,b,comparison,name,target,de
Q9Y230,-0.0166225661842649,1.51711187195965,-0.467855120256119,0.655748149801539,0.996386806613002,-5.28527393790274,OnlyComparison,RUVBL2,ENSG00000183207,not sig
Q8N163,-0.0166330821661995,1.2510482016171,-0.449575834555238,0.668178438401039,0.996386806613002,-5.29268875833599,OnlyComparison,CCAR2,ENSG00000158941,not sig
Q9BYD1,-0.0166388275135954,-0.0082577350243781,-0.353410286067172,0.73538954988865,0.996386806613002,-5.32713485079555,OnlyComparison,MRPL13,ENSG00000172172,not sig
Q9UI15,-0.0166418994904167,1.86219695354166,-0.280991602953054,0.787782199864094,0.996386806613002,-5.34786915923038,OnlyComparison,TAGLN3,ENSG00000144834,not sig
P84085,-0.0166648230935749,0.743824619336822,-0.358089533389945,0.732053207940143,0.996386806613002,-5.32563933484267,OnlyComparison,ARF5,ENSG00000004059,not sig
P09622,-0.0166809775807253,1.62166232952188,-0.496101624173194,0.63677421586981,0.996386806613002,-5.27328440300601,OnlyComparison,DLD,ENSG00000091140,not sig
Q504Q3,-0.0166969352488988,-2.27274378694784,-0.131600032186921,0.89943252350905,0.996386806613002,-5.37597412265103,OnlyComparison,PAN2,ENSG00000135473,not sig
Q9Y5Q9,-0.0167260025965547,0.171443022046589,-0.469929287903321,0.654345103595649,0.996386806613002,-5.28441541235761,OnlyComparison,GTF3C3,ENSG00000119041,not sig
Q969R2,-0.016791527373146,-0.835124229983009,-0.198792771709778,0.848730445480963,0.996386806613002,-5.36581329863393,OnlyComparison,OSBP2,ENSG00000184792,not sig
Q9UBX3,-0.0168253754655884,-0.0654339327900822,-0.391441198363163,0.708460995257866,0.996386806613002,-5.31444024290307,OnlyComparison,SLC25A10,ENSG00000183048,not sig
Q99700,-0.01684971442178,0.528259562357941,-0.277659304226492,0.790224878844628,0.996386806613002,-5.34871314353506,OnlyComparison,ATXN2,ENSG00000204842,not sig
Q6F5E8,-0.0169263575171146,-1.08284159542136,-0.142247422979599,0.891356857812944,0.996386806613002,-5.37463711931431,OnlyComparison,CARMIL2,ENSG00000159753,not sig
Q05397,-0.017052285391472,0.471502507402442,-0.0681995902884079,0.947755100480194,0.99925950064956,-5.38179139112711,OnlyComparison,PTK2,ENSG00000169398,not sig
P10155,-0.017061044256905,1.46491417168811,-0.513904690483597,0.624965976116835,0.996386806613002,-5.26540004567835,OnlyComparison,RO60,ENSG00000116747,not sig
P23526,-0.0171095073946237,1.72471377290138,-0.535944545008637,0.610513583158391,0.996386806613002,-5.25529306209161,OnlyComparison,AHCY,ENSG00000101444,not sig
Q9UPY3,-0.0171237334964085,0.728882827819882,-0.540669367801493,0.607439656367241,0.996386806613002,-5.25307694431437,OnlyComparison,DICER1,ENSG00000100697,not sig
Q9H4I3,-0.0171363225272891,-1.53381993524179,-0.267998106569789,0.797321384140605,0.996386806613002,-5.35110478828594,OnlyComparison,TRABD,ENSG00000170638,not sig
O60610,-0.0171366914898033,0.156690854196217,-0.426029399443087,0.684359940397229,0.996386806613002,-5.30183674540723,OnlyComparison,DIAPH1,ENSG00000131504,not sig
Q96BY7,-0.0171408047026723,-0.505065278943709,-0.150950958413659,0.884765985404503,0.996386806613002,-5.37346759443033,OnlyComparison,ATG2B,ENSG00000066739,not sig
Q6ZNL6,-0.0171416947851306,-0.04529938206005,-0.32884607045318,0.753005456910005,0.996386806613002,-5.33467740822888,OnlyComparison,FGD5,ENSG00000154783,not sig
O43426,-0.0171461345878987,1.14539612765975,-0.495482578100949,0.637186930449507,0.996386806613002,-5.27355402329527,OnlyComparison,SYNJ1,ENSG00000159082,not sig
Q14318,-0.0171797876551407,1.23140718711002,-0.461746210773858,0.659889301440321,0.996386806613002,-5.28778222278104,OnlyComparison,FKBP8,ENSG00000105701,not sig
Q4VC05,-0.0172125928484917,-0.0340936543223663,-0.372540133717539,0.721790177432079,0.996386806613002,-5.32090289416305,OnlyComparison,BCL7A,ENSG00000110987,not sig
P07339,-0.0172183495205243,1.53415262170584,-0.39386725915783,0.706758080880586,0.996386806613002,-5.31358888405903,OnlyComparison,CTSD,ENSG00000117984,not sig
Q8IY18,-0.0172588474539866,-0.200143807378534,-0.480941183214548,0.646921993009506,0.996386806613002,-5.27979920484681,OnlyComparison,SMC5,ENSG00000198887,not sig
Q15751,-0.0172663738618342,-0.0862748304495353,-0.490747076372706,0.640348729726576,0.996386806613002,-5.27560640536214,OnlyComparison,HERC1,ENSG00000103657,not sig
Q13698,-0.017283491105369,-1.93712629489201,-0.0448027084152499,0.96566095710648,0.999369074609602,-5.38300734740168,OnlyComparison,CACNA1S,ENSG00000081248,not sig
P45880,-0.0173410287015252,1.67576569457475,-0.287648494713966,0.782910357803776,0.996386806613002,-5.34615391901026,OnlyComparison,VDAC2,ENSG00000165637,not sig
Q6PI48,-0.01737851885558,0.33640329873186,-0.380458478038499,0.716192835309016,0.996386806613002,-5.31823223620876,OnlyComparison,DARS2,ENSG00000117593,not sig
Q9NTJ3,-0.0174132490474193,-0.340970727341829,-0.317311824196444,0.761333950382608,0.996386806613002,-5.33803938504464,OnlyComparison,SMC4,ENSG00000113810,not sig
Q9BUL8,-0.0174390740596519,0.352367847355417,-0.35538698860234,0.733979374623382,0.996386806613002,-5.32650536926738,OnlyComparison,PDCD10,ENSG00000114209,not sig
Q13131,-0.0174772942192008,-0.0176521051657683,-0.224452339105307,0.829559236767119,0.996386806613002,-5.36085835150958,OnlyComparison,PRKAA1,ENSG00000132356,not sig
P42785,-0.0175195565884323,-0.572785894553242,-0.211470701346613,0.839243316705167,0.996386806613002,-5.36343895018978,OnlyComparison,PRCP,ENSG00000137509,not sig
Q92890,-0.0175424098071334,0.593867205743912,-0.471503044163786,0.653281576211461,0.996386806613002,-5.28376168955442,OnlyComparison,UFD1,ENSG00000070010,not sig
O15372,-0.0176307719117624,0.67393679132463,-0.501295655318071,0.633316966533591,0.996386806613002,-5.27101015389653,OnlyComparison,EIF3H,ENSG00000147677,not sig
Q13630,-0.0176582514891445,0.433482034306601,-0.444395145062976,0.671722528344211,0.996386806613002,-5.29474063165704,OnlyComparison,GFUS,ENSG00000104522,not sig
Q6UN15,-0.0177024653472326,-0.444930193888244,-0.300765752443664,0.773341924837959,0.996386806613002,-5.34266037756601,OnlyComparison,FIP1L1,ENSG00000145216,not sig
Q9NZJ7,-0.0177474755652588,-0.077332671423748,-0.405303959900832,0.698755304200347,0.996386806613002,-5.30950889945666,OnlyComparison,MTCH1,ENSG00000137409,not sig
Q8WW12,-0.0177670971381003,0.735432762109029,-0.400917471306365,0.701819834502418,0.996386806613002,-5.31108672718015,OnlyComparison,PCNP,ENSG00000081154,not sig
P07203,-0.0177688370132417,0.134555599220348,-0.409901187074496,0.695550148473653,0.996386806613002,-5.30783799059794,OnlyComparison,GPX1,ENSG00000233276,not sig
Q9NYV4,-0.0177955578643898,0.0586399539807314,-0.295210125373756,0.777389335588109,0.996386806613002,-5.34415840227074,OnlyComparison,CDK12,ENSG00000167258,not sig
Q8N511,-0.017796941874314,-0.678522244952161,-0.23510304330701,0.82163812072259,0.996386806613002,-5.35862859052372,OnlyComparison,TMEM199,ENSG00000244045,not sig
O75182,-0.017826287203361,-0.309591006888947,-0.377348077429311,0.718389265897876,0.996386806613002,-5.31928763418074,OnlyComparison,SIN3B,ENSG00000127511,not sig
Q9UJW0,-0.0178317096852879,0.518272779011238,-0.413318455771476,0.693172064291599,0.996386806613002,-5.30658451430777,OnlyComparison,DCTN4,ENSG00000132912,not sig
Q9UHD8,-0.0178500852913743,1.23324248712527,-0.439372094309136,0.675167550160325,0.996386806613002,-5.29670903866843,OnlyComparison,SEPTIN9,ENSG00000184640,not sig
Q8TF74,-0.0178800089405597,-0.571202080873277,-0.332506312577834,0.750369980075441,0.996386806613002,-5.33358646550591,OnlyComparison,WIPF2,ENSG00000171475,not sig
P10253,-0.0179406877096102,0.951653292614138,-0.550567057196114,0.601028527950717,0.996386806613002,-5.24837843113757,OnlyComparison,GAA,ENSG00000171298,not sig
Q12792,-0.017949642888035,0.200415514922175,-0.524585624513888,0.61793887707171,0.996386806613002,-5.2605495793248,OnlyComparison,TWF1,ENSG00000151239,not sig
Q08380,-0.0179512738891578,0.346777870085575,-0.487068656103514,0.642810410195384,0.996386806613002,-5.2771882640278,OnlyComparison,LGALS3BP,ENSG00000108679,not sig
Q14764,-0.0179547569482214,0.725347357476538,-0.520422777628275,0.620672501977945,0.996386806613002,-5.26245070000042,OnlyComparison,MVP,ENSG00000013364,not sig
Q96DA2,-0.0179670303603268,0.603192622240841,-0.377140829361405,0.718535719704127,0.996386806613002,-5.31935766483107,OnlyComparison,RAB39B,ENSG00000155961,not sig
Q9GZR7,-0.0179888744997925,0.575831972990986,-0.479180550063481,0.648105907553282,0.996386806613002,-5.28054383456197,OnlyComparison,DDX24,ENSG00000089737,not sig
Q14684,-0.0179894716775457,0.531804121298531,-0.248905575882959,0.811406949088593,0.996386806613002,-5.35558859543722,OnlyComparison,RRP1B,ENSG00000160208,not sig
P62495,-0.0179925338049522,0.00186776956649122,-0.488661875828027,0.641743585088706,0.996386806613002,-5.27650445049046,OnlyComparison,ETF1,ENSG00000120705,not sig
P62312,-0.0181130019793666,0.513113616981528,-0.247875702416276,0.812168980319703,0.996386806613002,-5.35582127260738,OnlyComparison,LSM6,ENSG00000164167,not sig
Q8IX18,-0.0181482428498847,-0.597501674337901,-0.410449082013093,0.695168613190635,0.996386806613002,-5.30763767506195,OnlyComparison,DHX40,ENSG00000108406,not sig
Q567U6,-0.0181656067332309,0.4770139834105,-0.423105850492218,0.68638204562783,0.996386806613002,-5.30294062632107,OnlyComparison,CCDC93,ENSG00000125633,not sig
Q99574,-0.0181942134578241,-1.41063231919281,-0.409363085586007,0.695924958152448,0.996386806613002,-5.30803448160499,OnlyComparison,SERPINI1,ENSG00000163536,not sig
O43815,-0.0182356871318806,-0.247965756702361,-0.507066212566696,0.629487726686956,0.996386806613002,-5.26845830968549,OnlyComparison,STRN,ENSG00000115808,not sig
Q00765,-0.0182581760733687,0.35053081999686,-0.453522788896017,0.665484554415533,0.996386806613002,-5.29111077353493,OnlyComparison,REEP5,ENSG00000129625,not sig
Q9NRX5,-0.0182633210042517,0.0828401215421298,-0.282856482184799,0.786416326133309,0.996386806613002,-5.34739257239219,OnlyComparison,SERINC1,ENSG00000111897,not sig
O14802,-0.018263756280705,-0.647283727533029,-0.298115262905536,0.775271915567434,0.996386806613002,-5.34337842397813,OnlyComparison,POLR3A,ENSG00000148606,not sig
P50148,-0.0182813299006176,0.51181293227162,-0.379485354968959,0.716879697177573,0.996386806613002,-5.31856330968598,OnlyComparison,GNAQ,ENSG00000156052,not sig
P60983,-0.0182951449557088,0.0968254650323815,-0.274602705921557,0.792467739688665,0.996386806613002,-5.34947870592561,OnlyComparison,GMFB,ENSG00000197045,not sig
O60234,-0.0182951449557088,0.0968254650323815,-0.274602705921557,0.792467739688665,0.996386806613002,-5.34947870592561,OnlyComparison,GMFG,ENSG00000130755,not sig
P00568,-0.018302513575396,1.01135396471926,-0.434192927517318,0.678728610985027,0.996386806613002,-5.29871688424382,OnlyComparison,AK1,ENSG00000106992,not sig
Q13976,-0.0183110591517759,-0.530496686992359,-0.223033956381332,0.830615780086082,0.996386806613002,-5.36114764938974,OnlyComparison,PRKG1,ENSG00000185532,not sig
Q14831,-0.0183646698901091,0.164505668160258,-0.408752216567606,0.696350566434282,0.996386806613002,-5.30825725103557,OnlyComparison,GRM7,ENSG00000196277,not sig
O60828,-0.0183693546171626,0.0815796382363284,-0.344767246984312,0.741568570260578,0.996386806613002,-5.32984790357739,OnlyComparison,PQBP1,ENSG00000102103,not sig
Q92922,-0.0183774854089876,0.473552395602778,-0.497446600735903,0.635878015041405,0.996386806613002,-5.27269755631426,OnlyComparison,SMARCC1,ENSG00000173473,not sig
Q02156,-0.0184027516081601,0.565097856734548,-0.293209813535918,0.778848479393608,0.996386806613002,-5.34469115787643,OnlyComparison,PRKCE,ENSG00000171132,not sig
P61266,-0.0184540923076025,0.775392017353531,-0.53926375462135,0.608353229580057,0.996386806613002,-5.25373804291686,OnlyComparison,STX1B,ENSG00000099365,not sig
Q9Y3C6,-0.0184645562838917,1.15215985718298,-0.367093086806402,0.725651516315945,0.996386806613002,-5.32270914407892,OnlyComparison,PPIL1,ENSG00000137168,not sig
P12694,-0.0184709169601114,-0.28602975356238,-0.248693710230953,0.811563695915546,0.996386806613002,-5.35563653875832,OnlyComparison,BCKDHA,ENSG00000248098,not sig
Q9UHQ4,-0.0185248562910418,0.568402186356599,-0.408257244575345,0.696695514322608,0.996386806613002,-5.30843752695148,OnlyComparison,BCAP29,ENSG00000075790,not sig
Q9BU61,-0.0185307544305381,-0.32845117257117,-0.426606391017786,0.683961192478625,0.996386806613002,-5.3016180465832,OnlyComparison,NDUFAF3,ENSG00000178057,not sig
O94829,-0.0185337659999749,-1.1362571100577,-0.485382539390667,0.64394044744577,0.996386806613002,-5.27790973213843,OnlyComparison,IPO13,ENSG00000117408,not sig
Q5T7N2,-0.0185524391075869,1.00134733302505,-0.458073590053152,0.662385248011432,0.996386806613002,-5.28927558022135,OnlyComparison,L1TD1,ENSG00000240563,not sig
Q86SK9,-0.0185634012484667,-0.826132627514177,-0.281438587517585,0.787454744792101,0.996386806613002,-5.34775520681798,OnlyComparison,SCD5,ENSG00000145284,not sig
Q13557,-0.0185678872973041,1.32037021286603,-0.523302073853108,0.618781043964939,0.996386806613002,-5.26113721194058,OnlyComparison,CAMK2D,ENSG00000145349,not sig
O43617,-0.0185828168789466,-0.498881687878447,-0.25997764300274,0.803228769170762,0.996386806613002,-5.35302767346536,OnlyComparison,TRAPPC3,ENSG00000054116,not sig
Q96AT1,-0.0185972307934603,-0.556411417443808,-0.278364191388101,0.789707957562673,0.996386806613002,-5.34853542874096,OnlyComparison,KIAA1143,ENSG00000163807,not sig
Q9HC52,-0.0186383906233415,0.324347270000909,-0.416255879566676,0.691130932776346,0.996386806613002,-5.30549926796202,OnlyComparison,CBX8,ENSG00000141570,not sig
P20338,-0.0187495018998505,-0.0190469790639603,-0.413664475500067,0.692931479339234,0.996386806613002,-5.30645704905195,OnlyComparison,RAB4A,ENSG00000168118,not sig
Q9NWY4,-0.0187604155815366,0.483094763782998,-0.377549358618293,0.718247041075758,0.996386806613002,-5.31921958494001,OnlyComparison,HPF1,ENSG00000056050,not sig
A8MVJ9,-0.0187604155815366,0.483094763782998,-0.377549358618293,0.718247041075758,0.996386806613002,-5.31921958494001,OnlyComparison,,,not sig
Q9NXV6,-0.0187820690555017,0.276408669831605,-0.343727090509529,0.742313615445679,0.996386806613002,-5.3301700869007,OnlyComparison,CDKN2AIP,ENSG00000168564,not sig
Q9UHJ6,-0.0187950159689912,-0.453058970862174,-0.47056350312381,0.653916401680472,0.996386806613002,-5.28415220673528,OnlyComparison,SHPK,ENSG00000197417,not sig
Q15031,-0.0188057108660018,0.600173151048259,-0.316267979268603,0.762089412610325,0.996386806613002,-5.33833795028255,OnlyComparison,LARS2,ENSG00000011376,not sig
Q14671,-0.0188728626815091,-0.190534039923483,-0.479649420187456,0.647790512683824,0.996386806613002,-5.28034577777654,OnlyComparison,PUM1,ENSG00000134644,not sig
P40123,-0.018880270970478,0.963089000685047,-0.436220454179219,0.677333456548944,0.996386806613002,-5.29793349080636,OnlyComparison,CAP2,ENSG00000112186,not sig
Q96A83,-0.0188932815018799,-0.175120344543825,-0.300487270147526,0.773544623153387,0.996386806613002,-5.34273611001331,OnlyComparison,COL26A1,ENSG00000160963,not sig
Q96S59,-0.0189067363425345,-0.792028082092083,-0.36802119460172,0.724992969886416,0.996386806613002,-5.32240316539142,OnlyComparison,RANBP9,ENSG00000010017,not sig
Q8TAE8,-0.0189070895065692,-0.0555867855167152,-0.48149414623381,0.646550391468462,0.996386806613002,-5.27956482374062,OnlyComparison,GADD45GIP1,ENSG00000179271,not sig
O15226,-0.0189639487028933,-0.194474748720725,-0.301201532371051,0.77302477358919,0.996386806613002,-5.34254173256091,OnlyComparison,NKRF,ENSG00000186416,not sig
P49023,-0.0189684829193645,0.283760660436331,-0.388529023385865,0.710507544129916,0.996386806613002,-5.3154556437432,OnlyComparison,PXN,ENSG00000089159,not sig
Q15361,-0.0189732963977729,-1.85266798941214,-0.277978795487193,0.789990569046411,0.996386806613002,-5.34863264819767,OnlyComparison,TTF1,ENSG00000125482,not sig
Q01814,-0.0190235352342787,-0.441242714007388,-0.418228287088309,0.689761942060864,0.996386806613002,-5.30476652082438,OnlyComparison,ATP2B2,ENSG00000157087,not sig
O60763,-0.0190302091927673,0.637229751500784,-0.580391282273774,0.581944739487104,0.996386806613002,-5.23376556747701,OnlyComparison,USO1,ENSG00000138768,not sig
Q96SU4,-0.0190392069274824,0.523110066384141,-0.405083398266697,0.698909248609278,0.996386806613002,-5.30958862056054,OnlyComparison,OSBPL9,ENSG00000117859,not sig
Q9Y4C8,-0.0190468962146855,-1.25285372558213,-0.291493425527658,0.780101293688876,0.996386806613002,-5.34514550123223,OnlyComparison,RBM19,ENSG00000122965,not sig
Q9HB07,-0.0190750426456283,0.619973625592329,-0.416687081965061,0.69083153917289,0.996386806613002,-5.30533935324031,OnlyComparison,MYG1,ENSG00000139637,not sig
Q92541,-0.0190793973919618,0.313601208522091,-0.374523629284419,0.720386304166354,0.996386806613002,-5.32023890239679,OnlyComparison,RTF1,ENSG00000137815,not sig
P52943,-0.0190924740716248,0.500973149236288,-0.389227689787792,0.710016312172308,0.996386806613002,-5.31521268834543,OnlyComparison,CRIP2,ENSG00000182809,not sig
P62899,-0.0191488932556143,1.25638863292401,-0.265263795267425,0.799333697094355,0.996386806613002,-5.35176672004999,OnlyComparison,RPL31,ENSG00000071082,not sig
Q2TAL8,-0.019162568360423,-0.894684433295226,-0.529910268428786,0.614451992208941,0.996386806613002,-5.25809807437741,OnlyComparison,QRICH1,ENSG00000198218,not sig
P50579,-0.0191664603109316,-0.41092225660799,-0.553848094013104,0.598911753804051,0.996386806613002,-5.24680419106189,OnlyComparison,METAP2,ENSG00000111142,not sig
P20645,-0.0192108945699372,0.588179481833369,-0.519681977828221,0.621159656292794,0.996386806613002,-5.26278758691971,OnlyComparison,M6PR,ENSG00000003056,not sig
Q9UHW9,-0.0192288242607832,0.370198956209657,-0.31521302749524,0.762853202538277,0.996386806613002,-5.33863873078508,OnlyComparison,SLC12A6,ENSG00000140199,not sig
Q9BW27,-0.0192441945546505,0.631984115516737,-0.41661094852659,0.690884395934273,0.996386806613002,-5.30536759915988,OnlyComparison,NUP85,ENSG00000125450,not sig
Q9HCE1,-0.0192452297403866,-0.035775252516569,-0.379867856460318,0.716609680858681,0.996386806613002,-5.31843327160962,OnlyComparison,MOV10,ENSG00000155363,not sig
O14828,-0.0192549104057336,0.599748337544659,-0.471064481567478,0.653577863331773,0.996386806613002,-5.28394406555842,OnlyComparison,SCAMP3,ENSG00000116521,not sig
Q96CN7,-0.0193240050279367,0.647936949956049,-0.245948588641708,0.81359550358188,0.996386806613002,-5.35625413042633,OnlyComparison,ISOC1,ENSG00000066583,not sig
Q86SX6,-0.0193802380365633,-2.02489242586855,-0.117686190921891,0.910005258895879,0.996386806613002,-5.37756557156119,OnlyComparison,GLRX5,ENSG00000182512,not sig
Q9ULP9,-0.0193899848060709,0.98365814897637,-0.582272576209251,0.580752916978498,0.996386806613002,-5.23282109395117,OnlyComparison,TBC1D24,ENSG00000162065,not sig
O43795,-0.0193944246989837,1.69336587647396,-0.525510705709603,0.617332300630442,0.996386806613002,-5.26012525919295,OnlyComparison,MYO1B,ENSG00000128641,not sig
O15305,-0.0194342641476737,0.430590582736439,-0.584176477855235,0.579548233763633,0.996386806613002,-5.23186254825611,OnlyComparison,PMM2,ENSG00000140650,not sig
Q96JJ3,-0.0194673764864302,0.535821661551605,-0.543407023413543,0.60566253551948,0.996386806613002,-5.25178494692276,OnlyComparison,ELMO2,ENSG00000062598,not sig
Q13418,-0.0194725609763124,0.446477675184444,-0.417814402969672,0.69004910155696,0.996386806613002,-5.3049205466058,OnlyComparison,ILK,ENSG00000166333,not sig
P14621,-0.0195109516700205,-0.0151838540600471,-0.35297625323727,0.73569933819515,0.996386806613002,-5.32727262088542,OnlyComparison,ACYP2,ENSG00000170634,not sig
Q96HN2,-0.0195581421764843,-0.208764946131353,-0.428879516129152,0.68239135618315,0.996386806613002,-5.30075377534687,OnlyComparison,AHCYL2,ENSG00000158467,not sig
Q8NFH3,-0.0195949127003594,-1.03430329726275,-0.148177965908527,0.88686481345356,0.996386806613002,-5.37384768523838,OnlyComparison,NUP43,ENSG00000120253,not sig
Q01650,-0.0196064152045328,0.719943464213253,-0.495575182085334,0.637125182896182,0.996386806613002,-5.2735137098616,OnlyComparison,SLC7A5,ENSG00000103257,not sig
Q8IZH2,-0.0196079628736191,-0.793033809761997,-0.253629428040116,0.807914530182895,0.996386806613002,-5.35450928228348,OnlyComparison,XRN1,ENSG00000114127,not sig
Q6FIF0,-0.0196375433529075,-1.10083200746686,-0.334270862153952,0.74910075797229,0.996386806613002,-5.33305640508979,OnlyComparison,ZFAND6,ENSG00000086666,not sig
P29558,-0.0196389216207525,-0.479084254384667,-0.225836291464638,0.828528713343173,0.996386806613002,-5.36057434265813,OnlyComparison,RBMS1,ENSG00000153250,not sig
Q6XE24,-0.0196389216207525,-0.479084254384667,-0.225836291464638,0.828528713343173,0.996386806613002,-5.36057434265813,OnlyComparison,RBMS3,ENSG00000144642,not sig
Q9NWV8,-0.0196413245362723,-0.758337753396624,-0.510522295714156,0.627200292363834,0.996386806613002,-5.26691732391369,OnlyComparison,BABAM1,ENSG00000105393,not sig
Q6VMQ6,-0.0196659732973401,-0.858772066582496,-0.299210012524341,0.774474546169498,0.996386806613002,-5.34308258854491,OnlyComparison,ATF7IP,ENSG00000171681,not sig
Q9P2B4,-0.0196747440249617,0.575165055012568,-0.513890978956297,0.62497502486708,0.996386806613002,-5.26540621465362,OnlyComparison,CTTNBP2NL,ENSG00000143079,not sig
Q9BUP3,-0.0196827208743753,0.006314825463355,-0.420657278497369,0.688077800220487,0.996386806613002,-5.30385970848918,OnlyComparison,HTATIP2,ENSG00000109854,not sig
Q8NI27,-0.0197076709506408,0.217466491304447,-0.486322610664412,0.64331028293774,0.996386806613002,-5.27750776880711,OnlyComparison,THOC2,ENSG00000125676,not sig
Q7L311,-0.0197326491428629,0.341939939309846,-0.480527035634257,0.647200380378889,0.996386806613002,-5.27997458594487,OnlyComparison,ARMCX2,ENSG00000184867,not sig
Q06587,-0.0197353266238654,0.00254354624446074,-0.248245317693706,0.811895466226299,0.996386806613002,-5.35573787456465,OnlyComparison,RING1,ENSG00000204227,not sig
Q9UM54,-0.0197403179197224,1.73442696175373,-0.555919943097571,0.59757727964372,0.996386806613002,-5.2458058480986,OnlyComparison,MYO6,ENSG00000196586,not sig
Q13043,-0.0197785123867072,-0.137160060544379,-0.296841525860746,0.776200026427531,0.996386806613002,-5.3437213086865,OnlyComparison,STK4,ENSG00000101109,not sig
Q13188,-0.0197785123867072,-0.137160060544379,-0.296841525860746,0.776200026427531,0.996386806613002,-5.3437213086865,OnlyComparison,STK3,ENSG00000104375,not sig
P56817,-0.0198301655651687,-1.55487680323687,-0.425422262172585,0.684779640741491,0.996386806613002,-5.30206657266668,OnlyComparison,BACE1,ENSG00000186318,not sig
Q9H0E3,-0.0198846092573413,-0.590403740806779,-0.162971766063982,0.875679621477975,0.996386806613002,-5.3717391934907,OnlyComparison,SAP130,ENSG00000136715,not sig
P08237,-0.019905831849788,1.76401035938315,-0.611214925422422,0.56259994097833,0.996386806613002,-5.21795614613633,OnlyComparison,PFKM,ENSG00000152556,not sig
Q8NE71,-0.0199063783242094,0.58406412913183,-0.601708880270896,0.568524246552935,0.996386806613002,-5.22290752053592,OnlyComparison,ABCF1,ENSG00000204574,not sig
Q13185,-0.0199173113991025,1.16574672133922,-0.5688760054837,0.589270947416787,0.996386806613002,-5.23948815144304,OnlyComparison,CBX3,ENSG00000122565,not sig
Q9BYG5,-0.0199273654760647,-0.860336357691924,-0.490195482745848,0.64071755301675,0.996386806613002,-5.27584430194649,OnlyComparison,PARD6B,ENSG00000124171,not sig
O43427,-0.0199331290073698,0.270863289489352,-0.487398630401337,0.642589382272431,0.996386806613002,-5.27704680537722,OnlyComparison,FIBP,ENSG00000172500,not sig
Q8WWV3,-0.0199574577928996,0.0526030374435506,-0.483519108406151,0.645190523914035,0.996386806613002,-5.27870441615054,OnlyComparison,RTN4IP1,ENSG00000130347,not sig
P50851,-0.0199855428831776,0.284428721963655,-0.540413917582529,0.607605628169993,0.996386806613002,-5.25319720369917,OnlyComparison,LRBA,ENSG00000198589,not sig
O60331,-0.0200366396977995,0.423320831944861,-0.472638703728797,0.652514658551153,0.996386806613002,-5.2832887031898,OnlyComparison,PIP5K1C,ENSG00000186111,not sig
Q92878,-0.0200616024543647,1.31695940688881,-0.411303927431864,0.694573521665618,0.996386806613002,-5.307324635119,OnlyComparison,RAD50,ENSG00000113522,not sig
Q9Y266,-0.0200697618033694,1.23895029695479,-0.587747203984996,0.577292849838045,0.996386806613002,-5.23005744458165,OnlyComparison,NUDC,ENSG00000090273,not sig
Q01844,-0.0201323192029803,0.803604768815856,-0.482412490053103,0.645933491657117,0.996386806613002,-5.27917502745231,OnlyComparison,EWSR1,ENSG00000182944,not sig
P62917,-0.0201498465100998,1.72005586989491,-0.466933226268845,0.656372244441677,0.996386806613002,-5.28565440294283,OnlyComparison,RPL8,ENSG00000161016,not sig
P11498,-0.0201628537177364,0.159421106636046,-0.403399010840184,0.700085405132854,0.996386806613002,-5.3101960926765,OnlyComparison,PC,ENSG00000173599,not sig
Q9Y5B9,-0.0201653032730653,1.348197530213,-0.562767550997089,0.593178845730231,0.996386806613002,-5.24248279678971,OnlyComparison,SUPT16H,ENSG00000092201,not sig
Q7L5D6,-0.0201984750081145,0.160654304648604,-0.596344802605947,0.571883685368911,0.996386806613002,-5.22567178768875,OnlyComparison,GET4,ENSG00000239857,not sig
Q9NV70,-0.0202162945169202,0.773912411546753,-0.333693171978914,0.749516190777022,0.996386806613002,-5.3332302356878,OnlyComparison,EXOC1,ENSG00000090989,not sig
Q9P258,-0.0202350547980252,1.29979981913166,-0.541374537442826,0.606981623505746,0.996386806613002,-5.25274470563597,OnlyComparison,RCC2,ENSG00000179051,not sig
Q6L8Q7,-0.0202662961537116,0.520861497236258,-0.422812826715552,0.686584874651624,0.996386806613002,-5.30305087618437,OnlyComparison,PDE12,ENSG00000174840,not sig
Q562E7,-0.0203316812789085,-0.74002339263185,-0.448625373358743,0.668827953746512,0.996386806613002,-5.29306684693696,OnlyComparison,WDR81,ENSG00000167716,not sig
Q96PQ0,-0.0204083294632666,-0.101336737723893,-0.618958247747837,0.557801931904249,0.996386806613002,-5.21387345110823,OnlyComparison,SORCS2,ENSG00000184985,not sig
O00178,-0.0204802022530324,1.14040574113546,-0.513306515802739,0.625360799945909,0.996386806613002,-5.26566903339893,OnlyComparison,GTPBP1,ENSG00000100226,not sig
Q13409,-0.0205863872565257,1.4869454988069,-0.639047423182264,0.545471271775936,0.996386806613002,-5.20307616550426,OnlyComparison,DYNC1I2,ENSG00000077380,not sig
Q8N612,-0.0206245972036774,-1.76768317664286,-0.417666293898252,0.690151875643394,0.996386806613002,-5.30497563035584,OnlyComparison,FHIP1B,ENSG00000051009,not sig
Q15149,-0.0206682197331327,1.59649934951774,-0.519995915733765,0.620953183399525,0.996386806613002,-5.26264487287609,OnlyComparison,PLEC,ENSG00000178209,not sig
P22102,-0.02066969691694,1.25811427920072,-0.614591674815506,0.560504526746912,0.996386806613002,-5.21618118611884,OnlyComparison,GART,ENSG00000159131,not sig
